fuelTypeCode,stationName,streetAddress,intersectionDirections,city,state,zip,latitude,longitude,stationPhone,statusCode,groupsWithAccessCode,accessDaysTime,cardsAccepted,bdBlends,ngFillTypeCode,ngPSI,evLevel1EVSENum,evLevel2EVSENum,evDCFastCount,evNetwork,evNetworkWeb,geocodeStatus,dateLastConfirmed,ID,updatedAt,ownerTypeCode,openDate,ngVehicleClass,lpgPrimary,e85BlenderPump,evConnectorTypes,accessCode,country,groupsWithAccessCodeFrench,accessDetailCode,facilityType,cngDispenserNum,cngTotalCompressionCapacity,cngStorageCapacity,e85OtherEthanolBlends,evPricing,lpgNozzleTypes,cngFillTypeCode,cngPSI,cngVehicleClass,evOnSiteRenewableSource,restrictedAccess,cngOnSiteRenewableSource,lngVehicleClass,npsUnitName,cngStationSellsRenewableNatrualGas,lngStationSellsRenewableNatrualGas,maximumVehicleClass,evWorkplaceCharging,geoLocation
ELEC,232 G Street (US-MB4-K2A-3),232 G Street,,Salida,CO,81201,38.5364464,-105.994693,866-576-1495,E,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,02/01/2024,222088,2024-02-01 02:21:07 UTC,,06/27/2022,,,,J1772,public,US,Public,,PUBLIC,,,,,,,,,,,,,,,,,,false,POINT (-105.994693 38.5364464)
ELEC,Kum & Go - Tesla Supercharger,700 East Victory Way,,Craig,CO,81625,40.514147,-107.53879,877-798-3752,E,Public,24 hours daily,,,,,,,8,Tesla,https://www.tesla.com/supercharger,GPS,07/01/2023,185273,2023-07-14 19:41:28 UTC,P,02/15/2021,,,,TESLA,public,US,Public,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,false,POINT (-107.53879 40.514147)
ELEC,WESTMINSTER PINNACLE 4,6250 Promenade Dr N,,Westminster,CO,80020,39.891715,-105.066105,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,255655,2024-02-01 00:36:35 UTC,,03/09/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.066105 39.891715)
ELEC,BVSD ELDORADO K8 1,3351 South Indiana Street,,Superior,CO,80027,39.920922,-105.160445,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,182633,2024-02-01 00:33:08 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.160445 39.920922)
ELEC,Evo on Emerson,1833 Emerson Street,,Denver,CO,80218,39.745684057530106,-104.97646314707328,888-998-2546,E,Public,24 hours daily,,,,,,4,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,316186,2024-02-01 00:05:08 UTC,,09/07/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.97646314707328 39.745684057530106)
ELEC,HION NETWORK OURAY PL1,1230 Main Street,,Ouray,CO,81427,38.029541,-107.673453,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,260040,2024-02-01 01:43:48 UTC,,04/28/2023,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-107.673453 38.029541)
ELEC,BRECKENRIDGE GARAGE 13,80 North Park ave,,Breckenridge,CO,80424,39.483409,-106.048651,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,254207,2024-02-01 01:41:11 UTC,,02/17/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.048651 39.483409)
ELEC,VILLA BELLA VILLA BELLA 1,2290 Rawlings Blvd,,Pueblo,CO,81001,38.307751,-104.5707,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,216496,2024-02-01 01:30:35 UTC,,05/03/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.5707 38.307751)
ELEC,STVINCENTHEALTH 822 CHARGING ST,822 W 4th St,,Leadville,CO,80461,39.245156,-106.303796,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,192600,2024-02-01 01:19:43 UTC,,07/07/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.303796 39.245156)
ELEC,BVSD EDC MAIN WEST,6500 Arapahoe Rd,,Boulder,CO,80303,40.013638,-105.20181,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,202712,2024-02-01 01:11:07 UTC,,12/17/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.20181 40.013638)
ELEC,ELDORA ELCP2202,2861 Eldora Ski Rd,,Nederland,CO,80466,39.936613,-105.58827,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,240885,2024-02-01 01:39:37 UTC,,01/04/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.58827 39.936613)
ELEC,COS AIRPORT COS VALET,2420 Peak Innovation Parkway,,Colorado Springs,CO,80916,38.79747,-104.705315,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,225075,2024-02-01 01:00:44 UTC,,08/06/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.705315 38.79747)
ELEC,KENT PLACE GAYLORD ST1,3465 S Gaylord Ct,,Englewood,CO,80113,39.654727,-104.961309,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,81583,2024-02-01 00:30:34 UTC,,02/28/2017,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.961309 39.654727)
ELEC,ASBH EV CHARGER 6,111 Richman St,,Black Hawk,CO,80422,39.800265,-105.489914,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,323750,2024-02-01 01:54:35 UTC,,01/03/2024,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.489914 39.800265)
ELEC,BVSD SUMMIT MIDDLE1,4655 Hanover Ave,,Boulder,CO,80305,39.982914,-105.24031,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,183396,2024-02-01 01:07:48 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.24031 39.982914)
ELEC,BCHHSS KESTREL SE1,1150 Hecla Dr,,Louisville,CO,80027,39.989146,-105.130001,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,261293,2024-02-01 01:45:01 UTC,,05/24/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.130001 39.989146)
ELEC,PARKING SYSTEM KIOWA L1 A,127 E Kiowa St,,Colorado Springs,CO,80903,38.834599,-104.822207,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,85826,2024-02-01 00:32:09 UTC,,07/07/2017,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.822207 38.834599)
ELEC,COW EATON #1,8855 Eaton St,,Westminster,CO,80031,39.857677,-105.059033,888-758-4389,E,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,174132,2024-02-01 01:08:07 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.059033 39.857677)
ELEC,Town of Ridgway - Hartwell Park,201 N Railroad St,North Railroad Street and South Highway 62,Ridgway,CO,81432,38.1525284247078,-107.7551088465576,970-626-5308,E,Public,24 hours daily,,,,,,2,,Non-Networked,,GPS,12/13/2022,91886,2023-02-14 15:54:11 UTC,P,12/15/2017,,,,J1772,public,US,Public,,PARK,,,,,Free,,,,,,false,,,,,,LD,false,POINT (-107.7551088465576 38.1525284247078)
ELEC,215 Wilcox Street,215 Wilcox Street,,Castle Rock,CO,80104,39.3716136,-104.8604662,800-663-5633,E,Public,24 hours daily,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,149768,2024-02-01 00:08:01 UTC,,11/01/2018,,,,J1772,public,US,Public,,,,,,,$0.06/kWh Energy Fee,,,,,,,,,,,,,false,POINT (-104.8604662 39.3716136)
ELEC,CHARGER 01 PUBLIC #1,6011 E Woodmen Rd,,Colorado Springs,CO,80923,38.938197,-104.716416,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,166877,2024-02-01 01:08:52 UTC,,09/16/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.716416 38.938197)
ELEC,"Walgreens - Broomfield, CO #4025",5190 West 120th Ave,,Broomfield,CO,80020,39.9142939,-105.0624438,800-663-5633,E,Public,24 hours daily,,,,,,1,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,195390,2024-02-01 00:06:54 UTC,,11/03/2011,,,,J1772,public,US,Public,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,false,POINT (-105.0624438 39.9142939)
ELEC,SBV-EV SBV EV 2,84 Carriage Way,,Snowmass Village,CO,81615,39.208847,-106.948814,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,98823,2024-02-01 00:40:57 UTC,,06/12/2018,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.948814 39.208847)
ELEC,HCE HCE HQ5,3890 CO-82,,Glenwood Springs,CO,81601,39.503015,-107.302495,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,173921,2024-02-01 01:05:00 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-107.302495 39.503015)
ELEC,BRECKENRIDGE ICE RINK SE1,189 Boreas Pass Rd,,Breckenridge,CO,80424,39.472923,-106.03842,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,170675,2024-02-01 01:13:32 UTC,,12/31/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.03842 39.472923)
ELEC,PORT JEFF 5151 2,5151 Bannock St,,Denver,CO,80216,39.789914,-104.990745,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,173714,2024-02-01 00:41:28 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.990745 39.789914)
ELEC,GPM INVESTMENTS 4590 DC2,8105 N Academy Blvd,,Colorado Springs,CO,80920,38.949233,-104.803144,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,260188,2024-02-01 01:43:58 UTC,,05/02/2023,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.803144 38.949233)
ELEC,GOLDIE X BOB CLIENTS ONLY,3459 Ringsby Ct,,Denver,CO,80216,39.772698,-104.983505,888-758-4389,E,Public,Mon 8:00pm - 12:00am; Tue 8:00pm - 12:00am; Wed 8:00pm - 12:00am; Thu 8:00pm - 12:00am; Fri 8:00pm - 12:00am; Sat 8:00pm - 12:00am; Sun 8:00pm - 12:00am,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,218511,2024-02-01 01:31:13 UTC,,05/19/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.983505 39.772698)
ELEC,530302 : DISH - Meridian,9601 South Meridian Blvd,,Englewood,CO,80112,39.5457044,-104.8561335,888-998-2546,E,Public,24 hours daily,,,,,,4,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,309127,2024-02-01 00:02:16 UTC,,06/16/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.8561335 39.5457044)
ELEC,CCD CHARGING. TRADING POST 2,17900 Trading Post Rd,,Morrison,CO,80465,39.664114,-105.202624,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,161466,2024-02-01 00:19:43 UTC,,06/12/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.202624 39.664114)
ELEC,Southwest Plaza Panera,8501 West Bowles Avenue,,Littleton,CO,80123,39.6114955,-105.0943255,888-264-2208,E,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,4,,Volta,https://voltacharging.com/,GPS,02/01/2024,191702,2024-02-01 02:19:54 UTC,,06/28/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,false,,,,,,LD,false,POINT (-105.0943255 39.6114955)
ELEC,BERTHOUD REC CPE250,1000 Berthoud Pkwy,,Berthoud,CO,80513,40.311796,-105.091856,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,203340,2024-02-01 01:23:37 UTC,,12/31/2021,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.091856 40.311796)
ELEC,In-N-Out Denver-- 4597 N. Central park blvd,4597 Central Park Blvd,,Denver,CO,80238,39.77968,-104.88333,877-455-3833,E,Public,24 hours daily,,,,,,,4,eVgo Network,https://www.evgo.com/,GPS,01/31/2024,260071,2024-01-31 23:55:59 UTC,,04/28/2023,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.88333 39.77968)
ELEC,RUSTIC LLC STATION 2,5670 Tower Rd,,Denver,CO,80249,39.79958,-104.771935,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,213422,2024-02-01 01:27:23 UTC,,04/05/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.771935 39.79958)
ELEC,GENEVA LODGE EVCS EAST,2305 W Berry Ave,,Littleton,CO,80120,39.617533,-105.014564,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,197114,2024-02-01 01:23:04 UTC,,10/05/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.014564 39.617533)
ELEC,LOCHBUIE TOWN HALL,703 Co Rd 37,,Brighton,CO,80603,40.01074,-104.716823,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,85755,2024-02-01 00:32:01 UTC,,06/29/2017,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.716823 40.01074)
ELEC,Denver Premium Outlets,13801 Grant Street,,Thornton,CO,80023,39.947938,-104.9854157,800-663-5633,E,Public,24 hours daily,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,195424,2024-02-01 00:05:53 UTC,,11/23/2011,,,,J1772,public,US,Public,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,,,,false,POINT (-104.9854157 39.947938)
E85,Kum & Go #329,450 S Sanfa Fe Dr,,Denver,CO,80223,39.7087,-104.99545,720-712-2066,E,Public,24 hours daily,A Cash D M V,,,,,,,,,200-8,10/12/2023,169779,2024-01-31 22:07:01 UTC,P,11/25/2020,,,true,,public,US,Public,,CONVENIENCE_STORE,,,,"[""E15""]",,,,,,,false,,,,,,,,POINT (-104.99545 39.7087)
ELEC,ALTITUDE ONE ALTITUDE,2769 Palmer Ave,,Glenwood Springs,CO,81601,39.526715,-107.320555,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,326954,2024-02-01 01:43:55 UTC,,01/30/2024,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-107.320555 39.526715)
ELEC,Main Location,355 Eldorado Blvd.,,Broomfield,CO,80021,39.923734,-105.122664,800-663-5633,E,Public,24 hours daily,,,,,,6,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,149242,2024-02-01 00:07:04 UTC,,03/12/2019,,,,J1772,public,US,Public,,,,,,,$1.00-$3.00/Hr Variable Parking Fee,,,,,,,,,,,,,false,POINT (-105.122664 39.923734)
ELEC,TOWN OF AVON E BENCHMARK L2,220 E. Benchmark RD,,Avon,CO,81620,39.633241,-106.52077,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,202146,2024-02-01 01:25:17 UTC,,12/08/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.52077 39.633241)
ELEC,CADACHARGEPOINT GO EV2,290 Speer Blvd,,Denver,CO,80203,39.723272,-104.984264,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,161487,2024-02-01 00:16:50 UTC,,06/12/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.984264 39.723272)
ELEC,Edwards Station - Tesla Supercharger,434 Edwards Access Road,,Edwards,CO,81632,39.64855654,-106.5871433,877-798-3752,E,Public,24 hours daily,A D Debit M V,,,,,,8,Tesla,https://www.tesla.com/supercharger,GPS,07/01/2023,195776,2023-07-14 19:41:28 UTC,P,09/04/2021,,,,TESLA,public,US,Public,,RESTAURANT,,,,,,,,,,,,,,,,,LD,false,POINT (-106.5871433 39.64855654)
ELEC,BVSD PLATT MID 1,6096 Baseline Road,,Boulder,CO,80303,40.003154,-105.210578,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,182766,2024-02-01 00:41:36 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.210578 40.003154)
ELEC,CHG STATION #1 EAST CHARGER,1901 U.S. 160 E,,Monte Vista,CO,81144,37.56893,-106.11447,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,226603,2024-02-01 01:34:31 UTC,,08/26/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.11447 37.56893)
ELEC,Behavior Analyst Certification Board,7950 Shaffer Pkwy,,Littleton,CO,80127,39.5726649702403,-105.1294663469436,720-438-4321,E,Public,24 hours daily,,,,,,4,,Non-Networked,,GPS,01/10/2022,164947,2022-02-10 19:42:29 UTC,P,04/10/2020,,,,J1772,public,US,Public,,OFFICE_BLDG,,,,,,,,,,,false,,,,,,LD,false,POINT (-105.1294663469436 39.5726649702403)
ELEC,9401 Parking Structure,9401 East Panorama Drive,,Centennial,CO,80112,39.5779353,-104.8827781,800-663-5633,E,Public,24 hours daily,,,,,,1,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,195568,2024-02-01 00:02:23 UTC,,07/17/2018,,,,J1772,public,US,Public,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,,,,false,POINT (-104.8827781 39.5779353)
ELEC,Harper House Apartments - 4827 Thunderbird,4827 Thunderbird Drive,,Boulder,CO,80303,39.98793073678601,-105.233714677731,888-998-2546,E,Public,24 hours daily,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,311545,2024-02-01 00:14:00 UTC,,09/19/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.233714677731 39.98793073678601)
ELEC,GARAGE 1 STATION 3,1400 Maple St,,Golden,CO,80401,39.75129,-105.22476,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,170055,2024-02-01 01:12:54 UTC,,12/11/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.22476 39.75129)
ELEC,13401 Picadilly Rd (US-8L2-7J2-1),13401 Picadilly Rd,,Brighton,CO,80603,39.9381197,-104.7509942,866-576-1495,E,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,02/01/2024,236539,2024-02-01 02:21:14 UTC,,11/04/2022,,,,J1772,public,US,Public,,PUBLIC,,,,,,,,,,,,,,,,,,false,POINT (-104.7509942 39.9381197)
ELEC,COWEN DRIVE DC 1,944 Cowen Dr,,Carbondale,CO,81623,39.412965,-107.220193,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,156482,2024-02-01 00:59:27 UTC,,05/21/2020,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-107.220193 39.412965)
ELEC,2814PATTERSON STATION 1,Patterson Road west of 28 ¼ Road,,Grand Junction,CO,81506,39.092135,-108.530665,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,189723,2024-02-01 01:15:09 UTC,,05/15/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-108.530665 39.092135)
ELEC,UNICOPROPERTIES CIRCA 1,1615 Platte Street,,Denver,CO,80202,39.758097,-105.008001,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,99622,2024-02-01 00:36:21 UTC,,07/06/2018,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.008001 39.758097)
ELEC,DoubleTree by Hilton Denver-Aurora - Tesla Destination,13696 E Iliff Pl,,Aurora,CO,80014,39.673477,-104.830477,303-337-2800  877-798-3752,E,Public,,,,,,,3,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,10/06/2022,113528,2023-01-18 15:15:20 UTC,P,04/06/2017,,,,J1772 TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,,,,,,,,false,POINT (-104.830477 39.673477)
ELEC,BAH - Ball Aerospace,12202 Airport Way,,Broomfield,CO,80021,39.9147562,-105.1046086,888-998-2546,E,Public,24 hours daily,,,,,,4,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,310308,2024-02-01 00:12:50 UTC,,01/04/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.1046086 39.9147562)
ELEC,STATION 1 VATP 1,1248 S Hover Rd,,Longmont,CO,80501,40.146925,-105.12849,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,179798,2024-02-01 00:23:36 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.12849 40.146925)
ELEC,MODERAOP 1910 SINGLE,1910 S Josephine St,,Denver,CO,80210,39.681725,-104.95757,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,262243,2024-02-01 00:28:19 UTC,,06/06/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.95757 39.681725)
ELEC,CDOT L1 NORTH STN,2829 W Howard Pl,,Denver,CO,80204,39.738743,-105.022746,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,98531,2024-02-01 00:31:51 UTC,,05/25/2018,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.022746 39.738743)
ELEC,Residence Inn Glenwood Springs - Tesla Supercharger,125 Wulfsohn Road,,Glenwood Springs,CO,81601,39.552676,-107.340171,877-798-3752,E,Public,24 hours daily,,,,,,,6,Tesla,https://www.tesla.com/supercharger,200-9,07/01/2023,102084,2023-07-14 19:41:28 UTC,P,10/01/2013,,,,TESLA,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-107.340171 39.552676)
ELEC,HYUNDAI EV AUDI DENVER 2,6060 S Broadway,,Littleton,CO,80121,39.6067,-104.987341,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,320742,2024-02-01 01:53:37 UTC,,11/28/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.987341 39.6067)
ELEC,AMG National Bank & Trust,6295 Greenwood Plaza Blvd,,Greenwood Village,CO,80111,40.01598,-105.279814,303-447-8877,E,Public,24 hours daily,,,,,,2,,Non-Networked,,GPS,01/10/2022,164996,2022-02-10 19:42:29 UTC,P,04/10/2020,,,,J1772,public,US,Public,,BANK,,,,,,,,,,,false,,,,,,LD,true,POINT (-105.279814 40.01598)
ELEC,Carr Manor - Tesla Destination,350 E Carr Ave,,Cripple Creek,CO,80813,38.74743,-105.17518,719-689-3709  877-798-3752,E,Public,,,,,,,1,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,10/06/2022,113558,2023-01-18 15:15:20 UTC,P,06/30/2015,,,,TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,,,,,,,,false,POINT (-105.17518 38.74743)
ELEC,CENTRAL-PARK DENVER RTD 1,8200 Smith Rd,,Denver,CO,80238,39.769293,-104.890652,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,161427,2024-02-01 00:24:03 UTC,,06/12/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.890652 39.769293)
ELEC,MILE HIGH APTS EV STATION 1,1919 Mile High Stadium Cir,,Denver,CO,80204,39.747157,-105.019244,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,221124,2024-02-01 01:28:47 UTC,,06/10/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.019244 39.747157)
ELEC,2460 48th Ct,2460 48th Ct,,Boulder,CO,80301,40.022651,-105.239367,866-816-7584,E,Public,,,,,,,,4,EV Connect,http://evconnect.com/,GPS,02/01/2024,307461,2024-02-01 02:15:08 UTC,,08/18/2023,,,,J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.239367 40.022651)
ELEC,CHARGER 01 ED LOT WEST,10860 New Allegiance Dr,,Colorado Springs,CO,80921,38.988235,-104.8087,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,311401,2024-02-01 01:47:09 UTC,,09/23/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.8087 38.988235)
